Survey Code,Survey,Geographic Level Code,Geographic Level,Food Group Code,Food Group,Indicator Code,Indicator,Element Code,Element,Unit,Value,Flag,Note,Area,Year Code,Max Year Code
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,3,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3307,Calcium apparent intake,6209A,Average,mg/cap/d,1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3307,Calcium apparent intake,6209A,Average,mg/cap/d,227,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,150,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,303,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3307,Calcium apparent intake,6209A,Average,mg/cap/d,7,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,4,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,10,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3307,Calcium apparent intake,6209A,Average,mg/cap/d,2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,3,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3307,Calcium apparent intake,6209A,Average,mg/cap/d,37,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,25,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,50,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3307,Calcium apparent intake,6209A,Average,mg/cap/d,20,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,13,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,27,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3307,Calcium apparent intake,6209A,Average,mg/cap/d,8,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,3,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,13,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3307,Calcium apparent intake,6209A,Average,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG12,Sweets and sugars,3307,Calcium apparent intake,6209A,Average,mg/cap/d,23,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG12,Sweets and sugars,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,15,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG12,Sweets and sugars,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,32,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG13,Spices and condiments,3307,Calcium apparent intake,6209A,Average,mg/cap/d,5,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG13,Spices and condiments,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,3,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG13,Spices and condiments,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,7,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG14,Beverages,3307,Calcium apparent intake,6209A,Average,mg/cap/d,38,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG14,Beverages,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,26,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG14,Beverages,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,50,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG15,Foods for particular nutritional uses,3307,Calcium apparent intake,6209A,Average,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG15,Foods for particular nutritional uses,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG15,Foods for particular nutritional uses,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG17,Food additives,3307,Calcium apparent intake,6209A,Average,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG17,Food additives,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG17,Food additives,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG18,Composite dishes,3307,Calcium apparent intake,6209A,Average,mg/cap/d,36,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG18,Composite dishes,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,20,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG18,Composite dishes,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,51,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG19,Savoury snacks,3307,Calcium apparent intake,6209A,Average,mg/cap/d,1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG19,Savoury snacks,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG19,Savoury snacks,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG20,Miscellaneous,3307,Calcium apparent intake,6209A,Average,mg/cap/d,50,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG20,Miscellaneous,3307,Calcium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,28,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG20,Miscellaneous,3307,Calcium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,72,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG0,All food groups,3308,Iron apparent intake,6209A,Average,mg/cap/d,12.1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG0,All food groups,3308,Iron apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,9.2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG0,All food groups,3308,Iron apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,15,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FGD,All food groups (excluding beverages),3308,Iron apparent intake,6209A,Average,mg/cap/d,11.7,E,,Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG1,Cereals and their products,3308,Iron apparent intake,6209A,Average,mg/cap/d,4.9,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG1,Cereals and their products,3308,Iron apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,4.3,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG1,Cereals and their products,3308,Iron apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,5.5,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3308,Iron apparent intake,6209A,Average,mg/cap/d,0.2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3308,Iron apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3308,Iron apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.3,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3308,Iron apparent intake,6209A,Average,mg/cap/d,0.1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3308,Iron apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3308,Iron apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3308,Iron apparent intake,6209A,Average,mg/cap/d,0.2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3308,Iron apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3308,Iron apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3308,Iron apparent intake,6209A,Average,mg/cap/d,0.2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3308,Iron apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3308,Iron apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.3,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3308,Iron apparent intake,6209A,Average,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3308,Iron apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
