,Area Code,Item Code,Element Code,Max Year Code
3869,70,210081,6132,20212023
3870,70,210081,61321,20212023
3871,70,210081,61322,20212023
3872,70,210081F,6132,20212023
3873,70,210081F,61321,20212023
3874,70,210081F,61322,20212023
3875,70,210081M,6132,20212023
3876,70,210081M,61321,20212023
3877,70,210081M,61322,20212023
3878,70,210091,6121,20212023
3879,70,210091,61211,20212023
3880,70,210091,61212,20212023
3881,70,210091F,6121,20212023
3882,70,210091F,61211,20212023
3883,70,210091F,61212,20212023
3884,70,210091M,6121,20212023
3885,70,210091M,61211,20212023
3886,70,210091M,61212,20212023
3887,70,21010,6121,20212023
3888,70,21012,6121,20202022
3889,70,21013,6123,20202022
3890,70,21014,6123,20202022
3891,70,21025,6121,2022
3892,70,210250,6132,2022
3893,70,21026,6121,2022
3894,70,210260,6132,2023
3895,70,21031,6128,2023
3896,70,21033,6121,20202022
3897,70,21034,6121,20202022
3898,70,210401,6121,20212023
3899,70,210401,61211,20212023
3900,70,210401,61212,20212023
3901,70,210401F,6121,20212023
3902,70,210401F,61211,20212023
3903,70,210401F,61212,20212023
3904,70,210401M,6121,20212023
3905,70,210401M,61211,20212023
3906,70,210401M,61212,20212023
3907,70,21041,6121,2022
3908,70,210410,6132,2022
3909,70,21042,6121,2022
3910,70,210420,6132,2022
3911,70,21043,6121,2019
3912,70,210430,6132,2019
3913,70,21044,6121,2022
3914,70,21045,6121,2022
3915,70,21047,6121,2022
3916,70,21048,6121,2022
3917,70,21049,6121,2020
3918,70,210490,6132,2020
3919,70,21056,6128,2023
3920,70,21057,6128,2023
3921,70,21058,6173,2023
3922,70,21059,6121,2023
3923,70,21061,6123,20202022
3924,70,22000,6128,20212023
3925,70,220001,6128,2023
3926,72,210011,6132,20212023
3927,72,210041,6121,20212023
3928,72,210071,6132,20212023
3929,72,210071,61321,20212023
3930,72,210071,61322,20212023
3931,72,210071F,6132,20212023
3932,72,210071F,61321,20212023
3933,72,210071F,61322,20212023
3934,72,210071M,6132,20212023
3935,72,210071M,61321,20212023
3936,72,210071M,61322,20212023
3937,72,210081,6132,20212023
3938,72,210081,61321,20212023
3939,72,210081,61322,20212023
3940,72,210081F,6132,20212023
3941,72,210081F,61321,20212023
3942,72,210081F,61322,20212023
3943,72,210081M,6132,20212023
3944,72,210081M,61321,20212023
3945,72,210081M,61322,20212023
3946,72,210091,6121,20212023
3947,72,210091,61211,20212023
3948,72,210091,61212,20212023
3949,72,210091F,6121,20212023
3950,72,210091F,61211,20212023
3951,72,210091F,61212,20212023
3952,72,210091M,6121,20212023
3953,72,210091M,61211,20212023
3954,72,210091M,61212,20212023
3955,72,21010,6121,20212023
3956,72,21012,6121,20202022
3957,72,21013,6123,20202022
3958,72,21014,6123,20202022
3959,72,21016,6124,2003
3960,72,21025,6121,2022
3961,72,210250,6132,2022
3962,72,21026,6121,2022
3963,72,210260,6132,2023
3964,72,21031,6128,2023
3965,72,21032,6125,2022
3966,72,21033,6121,20202022
3967,72,21034,6121,20202022
3968,72,21035,6121,20202022
3969,72,210401,6121,20212023
3970,72,210401,61211,20212023
3971,72,210401,61212,20212023
3972,72,210401F,6121,20212023
3973,72,210401F,61211,20212023
3974,72,210401F,61212,20212023
3975,72,210401M,6121,20212023
3976,72,210401M,61211,20212023
3977,72,210401M,61212,20212023
3978,72,21041,6121,2022
3979,72,210410,6132,2022
3980,72,21042,6121,2022
3981,72,210420,6132,2022
3982,72,21043,6121,2019
3983,72,210430,6132,2019
3984,72,21044,6121,2022
3985,72,21046,6121,2022
3986,72,21047,6121,2022
3987,72,21048,6121,2022
3988,72,21049,6121,2020
3989,72,210490,6132,2020
3990,72,21056,6128,2023
3991,72,21057,6128,2023
3992,72,21058,6173,2023
3993,72,21059,6121,2023
3994,72,21061,6123,20202022
3995,72,22000,6128,20212023
3996,72,220001,6128,2023
3997,72,22013,6126,2022
3998,73,210011,6132,20212023
3999,73,210041,6121,20212023
4000,73,210071,6132,20212023
4001,73,210071,61321,20212023
4002,73,210071,61322,20212023
4003,73,210071F,6132,20212023
4004,73,210071F,61321,20212023
4005,73,210071F,61322,20212023
4006,73,210071M,6132,20212023
4007,73,210071M,61321,20212023
4008,73,210071M,61322,20212023
4009,73,210081,6132,20212023
4010,73,210081,61321,20212023
4011,73,210081,61322,20212023
4012,73,210081F,6132,20212023
4013,73,210081F,61321,20212023
4014,73,210081F,61322,20212023
4015,73,210081M,6132,20212023
4016,73,210081M,61321,20212023
4017,73,210081M,61322,20212023
4018,73,210091,6121,20212023
4019,73,210091,61211,20212023
4020,73,210091,61212,20212023
4021,73,210091F,6121,20212023
4022,73,210091F,61211,20212023
4023,73,210091F,61212,20212023
4024,73,210091M,6121,20212023
4025,73,210091M,61211,20212023
4026,73,210091M,61212,20212023
4027,73,21010,6121,20212023
4028,73,21012,6121,20202022
4029,73,21013,6123,20202022
4030,73,21014,6123,20202022
4031,73,21016,6124,2021
4032,73,21025,6121,2022
4033,73,210250,6132,2022
4034,73,21026,6121,2022
4035,73,210260,6132,2023
4036,73,21031,6128,2023
4037,73,21032,6125,2022
4038,73,21033,6121,20202022
4039,73,21034,6121,20202022
4040,73,21035,6121,20202022
4041,73,210401,6121,20212023
4042,73,210401,61211,20212023
4043,73,210401,61212,20212023
4044,73,210401F,6121,20212023
4045,73,210401F,61211,20212023
4046,73,210401F,61212,20212023
4047,73,210401M,6121,20212023
4048,73,210401M,61211,20212023
4049,73,210401M,61212,20212023
4050,73,21041,6121,2022
4051,73,210410,6132,2022
4052,73,21042,6121,2022
4053,73,210420,6132,2022
4054,73,21043,6121,2019
4055,73,210430,6132,2019
4056,73,21044,6121,2022
4057,73,21045,6121,2022
4058,73,21046,6121,2022
4059,73,21047,6121,2022
4060,73,21048,6121,2022
4061,73,21049,6121,2020
4062,73,210490,6132,2020
4063,73,21056,6128,2023
4064,73,21057,6128,2023
4065,73,21058,6173,2023
4066,73,21059,6121,2023
4067,73,21061,6123,20202022
4068,73,22000,6128,20212023
4069,73,220001,6128,2023
4070,73,22013,6126,2022
4071,74,210011,6132,20212023
4072,74,210041,6121,20212023
4073,74,210071,6132,20212023
4074,74,210071,61321,20212023
4075,74,210071,61322,20212023
4076,74,210071F,6132,20212023
4077,74,210071F,61321,20212023
4078,74,210071F,61322,20212023
4079,74,210071M,6132,20212023
4080,74,210071M,61321,20212023
4081,74,210071M,61322,20212023
4082,74,210081,6132,20212023
4083,74,210081,61321,20212023
4084,74,210081,61322,20212023
4085,74,210081F,6132,20212023
4086,74,210081F,61321,20212023
4087,74,210081F,61322,20212023
4088,74,210081M,6132,20212023
4089,74,210081M,61321,20212023
4090,74,210081M,61322,20212023
4091,74,210091,6121,20212023
4092,74,210091,61211,20212023
4093,74,210091,61212,20212023
4094,74,210091F,6121,20212023
4095,74,210091F,61211,20212023
4096,74,210091F,61212,20212023
4097,74,210091M,6121,20212023
4098,74,210091M,61211,20212023
4099,74,210091M,61212,20212023
4100,74,21010,6121,20212023
4101,74,21012,6121,20202022
4102,74,21013,6123,20202022
4103,74,21014,6123,20202022
4104,74,21016,6124,2021
4105,74,21025,6121,2022
4106,74,210250,6132,2022
4107,74,21026,6121,2022
4108,74,210260,6132,2023
4109,74,21031,6128,2023
4110,74,21032,6125,2022
4111,74,21033,6121,20202022
4112,74,21034,6121,20202022
4113,74,21035,6121,20202022
4114,74,210401,6121,20212023
4115,74,210401,61211,20212023
4116,74,210401,61212,20212023
4117,74,210401F,6121,20212023
4118,74,210401F,61211,20212023
4119,74,210401F,61212,20212023
4120,74,210401M,6121,20212023
4121,74,210401M,61211,20212023
4122,74,210401M,61212,20212023
4123,74,21041,6121,2022
4124,74,210410,6132,2022
4125,74,21042,6121,2022
4126,74,210420,6132,2022
4127,74,21043,6121,2019
4128,74,210430,6132,2019
4129,74,21044,6121,2022
4130,74,21047,6121,2022
4131,74,21048,6121,2022
4132,74,21049,6121,2020
4133,74,210490,6132,2020
4134,74,21056,6128,2023
4135,74,21057,6128,2023
4136,74,21058,6173,2023
4137,74,21059,6121,2023
4138,74,21061,6123,20202022
4139,74,22000,6128,20212023
4140,74,220001,6128,2023
4141,74,22013,6126,2022
4142,75,210011,6132,20212023
4143,75,210041,6121,20212023
4144,75,210071,6132,20212023
4145,75,210071,61321,20212023
4146,75,210071,61322,20212023
4147,75,210071F,6132,20212023
4148,75,210071F,61321,20212023
4149,75,210071F,61322,20212023
4150,75,210071M,6132,20212023
4151,75,210071M,61321,20212023
4152,75,210071M,61322,20212023
4153,75,210081,6132,20212023
4154,75,210081,61321,20212023
4155,75,210081,61322,20212023
4156,75,210081F,6132,20212023
4157,75,210081F,61321,20212023
4158,75,210081F,61322,20212023
4159,75,210081M,6132,20212023
4160,75,210081M,61321,20212023
4161,75,210081M,61322,20212023
4162,75,210091,6121,20212023
4163,75,210091,61211,20212023
4164,75,210091,61212,20212023
4165,75,210091F,6121,20212023
4166,75,210091F,61211,20212023
4167,75,210091F,61212,20212023
4168,75,210091M,6121,20212023
4169,75,210091M,61211,20212023
4170,75,210091M,61212,20212023
4171,75,21010,6121,20212023
4172,75,21012,6121,20202022
4173,75,21013,6123,20202022
4174,75,21014,6123,20202022
4175,75,21025,6121,2022
4176,75,210250,6132,2022
4177,75,21026,6121,2022
4178,75,210260,6132,2023
4179,75,21031,6128,2023
4180,75,21032,6125,2022
4181,75,21033,6121,20202022
4182,75,21034,6121,20202022
4183,75,21035,6121,20202022
4184,75,210401,6121,20212023
4185,75,210401,61211,20212023
4186,75,210401,61212,20212023
4187,75,210401F,6121,20212023
4188,75,210401F,61211,20212023
4189,75,210401F,61212,20212023
4190,75,210401M,6121,20212023
4191,75,210401M,61211,20212023
4192,75,210401M,61212,20212023
4193,75,21041,6121,2022
4194,75,210410,6132,2022
4195,75,21042,6121,2022
4196,75,210420,6132,2022
4197,75,21043,6121,2019
4198,75,210430,6132,2019
4199,75,21044,6121,2022
4200,75,21045,6121,2022
4201,75,21046,6121,2022
4202,75,21047,6121,2022
4203,75,21048,6121,2022
4204,75,21049,6121,2020
4205,75,210490,6132,2020
4206,75,21056,6128,2023
4207,75,21057,6128,2023
4208,75,21058,6173,2023
4209,75,21059,6121,2023
4210,75,21061,6123,20202022
4211,75,22000,6128,20212023
4212,75,220001,6128,2023
4213,75,22013,6126,2022
4214,79,210011,6132,20212023
4215,79,210041,6121,20212023
4216,79,210071,6132,20212023
4217,79,210071,61321,20212023
4218,79,210071,61322,20212023
4219,79,210071F,6132,20212023
4220,79,210071F,61321,20212023
4221,79,210071F,61322,20212023
4222,79,210071M,6132,20212023
4223,79,210071M,61321,20212023
4224,79,210071M,61322,20212023
4225,79,210081,6132,20212023
4226,79,210081,61321,20212023
4227,79,210081,61322,20212023
4228,79,210081F,6132,20212023
4229,79,210081F,61321,20212023
4230,79,210081F,61322,20212023
4231,79,210081M,6132,20212023
4232,79,210081M,61321,20212023
4233,79,210081M,61322,20212023
4234,79,210091,6121,20212023
4235,79,210091,61211,20212023
4236,79,210091,61212,20212023
4237,79,210091F,6121,20212023
4238,79,210091F,61211,20212023
4239,79,210091F,61212,20212023
4240,79,210091M,6121,20212023
4241,79,210091M,61211,20212023
4242,79,210091M,61212,20212023
4243,79,21010,6121,20212023
4244,79,21012,6121,20202022
4245,79,21013,6123,20202022
4246,79,21014,6123,20202022
4247,79,21016,6124,2021
4248,79,21025,6121,2022
4249,79,210250,6132,2022
4250,79,21026,6121,2022
4251,79,210260,6132,2023
4252,79,21031,6128,2023
4253,79,21032,6125,2022
4254,79,21033,6121,20202022
4255,79,21034,6121,20202022
4256,79,21035,6121,20202022
4257,79,210401,6121,20212023
4258,79,210401,61211,20212023
4259,79,210401,61212,20212023
4260,79,210401F,6121,20212023
4261,79,210401F,61211,20212023
4262,79,210401F,61212,20212023
4263,79,210401M,6121,20212023
4264,79,210401M,61211,20212023
4265,79,210401M,61212,20212023
4266,79,21041,6121,2022
4267,79,210410,6132,2022
4268,79,21042,6121,2022
4269,79,210420,6132,2022
4270,79,21043,6121,2019
4271,79,210430,6132,2019
4272,79,21044,6121,2022
4273,79,21045,6121,2022
4274,79,21046,6121,2022
4275,79,21047,6121,2022
4276,79,21048,6121,2022
4277,79,21049,6121,2020
4278,79,210490,6132,2020
4279,79,21056,6128,2023
4280,79,21057,6128,2023
4281,79,21058,6173,2023
4282,79,21059,6121,2023
4283,79,21061,6123,20202022
4284,79,22000,6128,20212023
4285,79,220001,6128,2023
4286,79,22013,6126,2022
4287,80,210011,6132,20212023
4288,80,210041,6121,20212023
4289,80,210071,6132,20212023
4290,80,210071,61321,20212023
4291,80,210071,61322,20212023
4292,80,210071F,6132,20212023
4293,80,210071F,61321,20212023
4294,80,210071F,61322,20212023
4295,80,210071M,6132,20212023
4296,80,210071M,61321,20212023
4297,80,210071M,61322,20212023
4298,80,210081,6132,20212023
4299,80,210081,61321,20212023
4300,80,210081,61322,20212023
4301,80,210081F,6132,20212023
4302,80,210081F,61321,20212023
4303,80,210081F,61322,20212023
4304,80,210081M,6132,20212023
4305,80,210081M,61321,20212023
4306,80,210081M,61322,20212023
4307,80,210091,6121,20212023
4308,80,210091,61211,20212023
4309,80,210091,61212,20212023
4310,80,210091F,6121,20212023
4311,80,210091F,61211,20212023
4312,80,210091F,61212,20212023
4313,80,210091M,6121,20212023
4314,80,210091M,61211,20212023
4315,80,210091M,61212,20212023
4316,80,21010,6121,20212023
4317,80,21012,6121,20202022
4318,80,21013,6123,20202022
4319,80,21014,6123,20202022
4320,80,21016,6124,2019
4321,80,21025,6121,2022
4322,80,210250,6132,2022
4323,80,21026,6121,2022
4324,80,210260,6132,2023
4325,80,21031,6128,2023
4326,80,21032,6125,2022
4327,80,21033,6121,20202022
4328,80,21034,6121,20202022
4329,80,21035,6121,20202022
4330,80,210401,6121,20212023
4331,80,210401,61211,20212023
4332,80,210401,61212,20212023
4333,80,210401F,6121,20212023
4334,80,210401F,61211,20212023
4335,80,210401F,61212,20212023
4336,80,210401M,6121,20212023
4337,80,210401M,61211,20212023
4338,80,210401M,61212,20212023
4339,80,21041,6121,2022
4340,80,210410,6132,2022
4341,80,21042,6121,2022
4342,80,210420,6132,2022
4343,80,21043,6121,2019
4344,80,210430,6132,2019
4345,80,21044,6121,2022
4346,80,21045,6121,2022
4347,80,21046,6121,2018
4348,80,21047,6121,2022
4349,80,21048,6121,2018
4350,80,21049,6121,2020
4351,80,210490,6132,2020
4352,80,21056,6128,2023
4353,80,21057,6128,2023
4354,80,21058,6173,2023
4355,80,21059,6121,2023
4356,80,21061,6123,20202022
4357,80,22000,6128,20212023
4358,80,220001,6128,2023
4359,80,22013,6126,2022
4360,81,210011,6132,20212023
4361,81,210041,6121,20212023
4362,81,210071,6132,20212023
4363,81,210071,61321,20212023
4364,81,210071,61322,20212023
4365,81,210071F,6132,20212023
4366,81,210071F,61321,20212023
4367,81,210071F,61322,20212023
4368,81,210071M,6132,20212023
4369,81,210071M,61321,20212023
4370,81,210071M,61322,20212023
4371,81,210081,6132,20212023
4372,81,210081,61321,20212023
4373,81,210081,61322,20212023
4374,81,210081F,6132,20212023
4375,81,210081F,61321,20212023
4376,81,210081F,61322,20212023
4377,81,210081M,6132,20212023
4378,81,210081M,61321,20212023
4379,81,210081M,61322,20212023
4380,81,210091,6121,20212023
4381,81,210091,61211,20212023
4382,81,210091,61212,20212023
4383,81,210091F,6121,20212023
4384,81,210091F,61211,20212023
4385,81,210091F,61212,20212023
4386,81,210091M,6121,20212023
4387,81,210091M,61211,20212023
4388,81,210091M,61212,20212023
4389,81,21010,6121,20212023
4390,81,21012,6121,20202022
4391,81,21013,6123,20202022
4392,81,21014,6123,20202022
4393,81,21016,6124,2006
4394,81,21025,6121,2022
4395,81,210250,6132,2022
4396,81,21026,6121,2022
4397,81,210260,6132,2023
4398,81,21031,6128,2023
4399,81,21032,6125,2022
4400,81,21033,6121,20202022
4401,81,21034,6121,20202022
4402,81,21035,6121,20202022
4403,81,210401,6121,20212023
4404,81,210401,61211,20212023
4405,81,210401,61212,20212023
4406,81,210401F,6121,20212023
4407,81,210401F,61211,20212023
4408,81,210401F,61212,20212023
4409,81,210401M,6121,20212023
4410,81,210401M,61211,20212023
4411,81,210401M,61212,20212023
4412,81,21041,6121,2022
4413,81,210410,6132,2022
4414,81,21042,6121,2022
4415,81,210420,6132,2022
4416,81,21043,6121,2019
4417,81,210430,6132,2019
4418,81,21044,6121,2022
4419,81,21045,6121,2022
4420,81,21046,6121,2022
4421,81,21047,6121,2022
4422,81,21048,6121,2022
4423,81,21049,6121,2020
4424,81,210490,6132,2020
4425,81,21056,6128,2023
4426,81,21057,6128,2023
4427,81,21058,6173,2023
4428,81,21059,6121,2023
4429,81,21061,6123,20202022
4430,81,22000,6128,20212023
4431,81,220001,6128,2023
4432,81,22013,6126,2022
4433,83,210011,6132,20212023
4434,83,210041,6121,20212023
4435,83,210071,6132,20212023
4436,83,210071,61321,20212023
4437,83,210071,61322,20212023
4438,83,210071F,6132,20212023
4439,83,210071F,61321,20212023
4440,83,210071F,61322,20212023
4441,83,210071M,6132,20212023
4442,83,210071M,61321,20212023
4443,83,210071M,61322,20212023
4444,83,210081,6132,20212023
4445,83,210081,61321,20212023
4446,83,210081,61322,20212023
4447,83,210081F,6132,20212023
4448,83,210081F,61321,20212023
4449,83,210081F,61322,20212023
4450,83,210081M,6132,20212023
4451,83,210081M,61321,20212023
4452,83,210081M,61322,20212023
4453,83,210091,6121,20212023
4454,83,210091,61211,20212023
4455,83,210091,61212,20212023
4456,83,210091F,6121,20212023
4457,83,210091F,61211,20212023
4458,83,210091F,61212,20212023
4459,83,210091M,6121,20212023
4460,83,210091M,61211,20212023
4461,83,210091M,61212,20212023
4462,83,21010,6121,20212023
4463,83,21012,6121,20202022
4464,83,21013,6123,20202022
4465,83,21014,6123,20202022
4466,83,21025,6121,2022
4467,83,210250,6132,2022
4468,83,21026,6121,2022
4469,83,210260,6132,2023
4470,83,21031,6128,2023
4471,83,21032,6125,2022
4472,83,21033,6121,20202022
4473,83,21034,6121,20202022
4474,83,210401,6121,20212023
4475,83,210401,61211,20212023
4476,83,210401,61212,20212023
4477,83,210401F,6121,20212023
4478,83,210401F,61211,20212023
4479,83,210401F,61212,20212023
4480,83,210401M,6121,20212023
4481,83,210401M,61211,20212023
4482,83,210401M,61212,20212023
4483,83,21041,6121,2022
4484,83,210410,6132,2022
4485,83,21042,6121,2022
4486,83,210420,6132,2022
4487,83,21043,6121,2019
4488,83,210430,6132,2019
4489,83,21044,6121,2022
4490,83,21045,6121,2022
4491,83,21046,6121,2022
4492,83,21047,6121,2022
4493,83,21048,6121,2022
4494,83,21049,6121,2020
4495,83,210490,6132,2020
4496,83,21056,6128,2023
4497,83,21057,6128,2023
4498,83,21058,6173,2023
4499,83,21059,6121,2023
4500,83,21061,6123,20202022
4501,83,22000,6128,20212023
4502,83,220001,6128,2023
4503,83,22013,6126,2022
4504,84,210011,6132,20212023
4505,84,210041,6121,20212023
4506,84,210071,6132,20212023
4507,84,210071,61321,20212023
4508,84,210071,61322,20212023
4509,84,210071F,6132,20212023
4510,84,210071F,61321,20212023
4511,84,210071F,61322,20212023
4512,84,210071M,6132,20212023
4513,84,210071M,61321,20212023
4514,84,210071M,61322,20212023
4515,84,210081,6132,20212023
4516,84,210081,61321,20212023
4517,84,210081,61322,20212023
4518,84,210081F,6132,20212023
4519,84,210081F,61321,20212023
4520,84,210081F,61322,20212023
4521,84,210081M,6132,20212023
4522,84,210081M,61321,20212023
4523,84,210081M,61322,20212023
4524,84,210091,6121,20212023
4525,84,210091,61211,20212023
4526,84,210091,61212,20212023
4527,84,210091F,6121,20212023
4528,84,210091F,61211,20212023
4529,84,210091F,61212,20212023
4530,84,210091M,6121,20212023
4531,84,210091M,61211,20212023
4532,84,210091M,61212,20212023
4533,84,21010,6121,20212023
4534,84,21012,6121,20202022
4535,84,21013,6123,20202022
4536,84,21014,6123,20202022
4537,84,21016,6124,2021
4538,84,21025,6121,2022
4539,84,210250,6132,2022
4540,84,21026,6121,2022
4541,84,210260,6132,2023
4542,84,21031,6128,2023
4543,84,21032,6125,2022
4544,84,21033,6121,20202022
4545,84,21034,6121,20202022
4546,84,21035,6121,20202022
4547,84,210401,6121,20212023
4548,84,210401,61211,20212023
